0.0392699	1.55116	0.210519	1.5294
0.0785398	1.53153	0.415042	1.51718
0.11781	1.51189	0.607928	1.5184
0.15708	1.49226	0.784216	1.49124
0.19635	1.47262	0.939896	1.47119
0.235619	1.45299	1.07211	1.45477
0.274889	1.43335	1.17928	1.43228
0.314159	1.41372	1.26108	1.41385
0.353429	1.39408	1.31842	1.39459
0.392699	1.37445	1.35328	1.37379
0.431969	1.35481	1.36845	1.35523
0.471239	1.33518	1.36732	1.33514
0.510509	1.31554	1.35356	1.31529
0.549779	1.29591	1.33086	1.29625
0.589049	1.27627	1.30267	1.27605
0.628319	1.25664	1.272	1.25665
0.667588	1.237	1.24128	1.23716
0.706858	1.21737	1.21225	1.21716
0.746128	1.19773	1.18599	1.19787
0.785398	1.1781	1.1629	1.17809
0.824668	1.15846	1.1429	1.15836
0.863938	1.13883	1.12544	1.13897
0.903208	1.11919	1.10976	1.1191
0.942478	1.09956	1.09495	1.09956
0.981748	1.07992	1.08015	1.08
1.02102	1.06029	1.06464	1.06018
1.06029	1.04065	1.0479	1.04072
1.09956	1.02102	1.02966	1.02101
1.13883	1.00138	1.00992	1.00132
1.1781	0.981748	0.98887	0.981829
1.21737	0.962113	0.966888	0.962057
1.25664	0.942478	0.944427	0.94248
1.29591	0.922843	0.921962	0.92289
1.33518	0.903208	0.899915	0.903143
1.37445	0.883573	0.878603	0.883618
1.41372	0.863938	0.858205	0.863937
1.45299	0.844303	0.83875	0.844264
1.49226	0.824668	0.820127	0.824722
1.53153	0.805033	0.802112	0.804996
1.5708	0.785398	0.784413	0.785399
1.61007	0.765763	0.766717	0.765797
1.64934	0.746128	0.748733	0.746082
1.68861	0.726493	0.730236	0.726525
1.72788	0.706858	0.711092	0.706858
1.76715	0.687223	0.691272	0.687194
1.80642	0.667588	0.670848	0.667629
1.84569	0.647953	0.649975	0.647925
1.88496	0.628319	0.628867	0.628319
1.92423	0.608684	0.607758	0.608709
1.9635	0.589049	0.586869	0.589012
2.00277	0.569414	0.566376	0.569439
2.04204	0.549779	0.546388	0.549778
2.08131	0.530144	0.526933	0.53012
2.12058	0.510509	0.507959	0.510542
2.15984	0.490874	0.489344	0.490851
2.19911	0.471239	0.470921	0.471239
2.23838	0.451604	0.452498	0.451626
2.27765	0.431969	0.433893	0.431939
2.31692	0.412334	0.414958	0.412355
2.35619	0.392699	0.395599	0.392699
2.39546	0.373064	0.375787	0.373044
2.43473	0.353429	0.355566	0.353458
2.474	0.333794	0.335034	0.333774
2.51327	0.314159	0.314338	0.314159
2.55254	0.294524	0.29364	0.294543
2.59181	0.274889	0.273104	0.274862
2.63108	0.255254	0.25286	0.255273
2.67035	0.235619	0.232996	0.235619
2.70962	0.215984	0.213538	0.215966
2.74889	0.19635	0.194453	0.196376
2.78816	0.176715	0.17565	0.176696
2.82743	0.15708	0.156999	0.15708
2.8667	0.137445	0.138348	0.137463
2.90597	0.11781	0.119548	0.117784
2.94524	0.0981748	0.100472	0.0981927
2.98451	0.0785398	0.0810382	0.0785398
3.02378	0.0589049	0.0612182	0.0588871
3.06305	0.0392699	0.0410423	0.0392949
3.10232	0.019635	0.0205946	0.0196173
3.14159	0	6.43018e-17	-4.17397e-18
3.18086	-0.019635	-0.0205946	-0.0196173
3.22013	-0.0392699	-0.0410423	-0.0392949
3.2594	-0.0589049	-0.0612182	-0.0588871
3.29867	-0.0785398	-0.0810382	-0.0785398
3.33794	-0.0981748	-0.100472	-0.0981927
3.37721	-0.11781	-0.119548	-0.117784
3.41648	-0.137445	-0.138348	-0.137463
3.45575	-0.15708	-0.156999	-0.15708
3.49502	-0.176715	-0.17565	-0.176696
3.53429	-0.19635	-0.194453	-0.196376
3.57356	-0.215984	-0.213538	-0.215966
3.61283	-0.235619	-0.232996	-0.235619
3.6521	-0.255254	-0.25286	-0.255273
3.69137	-0.274889	-0.273104	-0.274862
3.73064	-0.294524	-0.29364	-0.294543
3.76991	-0.314159	-0.314338	-0.314159
3.80918	-0.333794	-0.335034	-0.333774
3.84845	-0.353429	-0.355566	-0.353458
3.88772	-0.373064	-0.375787	-0.373044
3.92699	-0.392699	-0.395599	-0.392699
3.96626	-0.412334	-0.414958	-0.412355
4.00553	-0.431969	-0.433893	-0.431939
4.0448	-0.451604	-0.452498	-0.451626
4.08407	-0.471239	-0.470921	-0.471239
4.12334	-0.490874	-0.489344	-0.490851
4.16261	-0.510509	-0.507959	-0.510542
4.20188	-0.530144	-0.526933	-0.53012
4.24115	-0.549779	-0.546388	-0.549778
4.28042	-0.569414	-0.566376	-0.569439
4.31969	-0.589049	-0.586869	-0.589012
4.35896	-0.608684	-0.607758	-0.608709
4.39823	-0.628319	-0.628867	-0.628319
4.4375	-0.647953	-0.649975	-0.647925
4.47677	-0.667588	-0.670848	-0.667629
4.51604	-0.687223	-0.691272	-0.687194
4.55531	-0.706858	-0.711092	-0.706858
4.59458	-0.726493	-0.730236	-0.726525
4.63385	-0.746128	-0.748733	-0.746082
4.67312	-0.765763	-0.766717	-0.765797
4.71239	-0.785398	-0.784413	-0.785399
4.75166	-0.805033	-0.802112	-0.804996
4.79093	-0.824668	-0.820127	-0.824722
4.8302	-0.844303	-0.83875	-0.844264
4.86947	-0.863938	-0.858205	-0.863937
4.90874	-0.883573	-0.878603	-0.883618
4.94801	-0.903208	-0.899915	-0.903143
4.98728	-0.922843	-0.921962	-0.92289
5.02655	-0.942478	-0.944427	-0.94248
5.06582	-0.962113	-0.966888	-0.962057
5.10509	-0.981748	-0.98887	-0.981829
5.14436	-1.00138	-1.00992	-1.00132
5.18363	-1.02102	-1.02966	-1.02101
5.2229	-1.04065	-1.0479	-1.04072
5.26217	-1.06029	-1.06464	-1.06018
5.30144	-1.07992	-1.08015	-1.08
5.34071	-1.09956	-1.09495	-1.09956
5.37998	-1.11919	-1.10976	-1.1191
5.41925	-1.13883	-1.12544	-1.13897
5.45852	-1.15846	-1.1429	-1.15836
5.49779	-1.1781	-1.1629	-1.17809
5.53706	-1.19773	-1.18599	-1.19787
5.57633	-1.21737	-1.21225	-1.21716
5.6156	-1.237	-1.24128	-1.23716
5.65487	-1.25664	-1.272	-1.25665
5.69414	-1.27627	-1.30267	-1.27605
5.73341	-1.29591	-1.33086	-1.29625
5.77268	-1.31554	-1.35356	-1.31529
5.81195	-1.33518	-1.36732	-1.33514
5.85122	-1.35481	-1.36845	-1.35523
5.89049	-1.37445	-1.35328	-1.37379
5.92976	-1.39408	-1.31842	-1.39459
5.96903	-1.41372	-1.26108	-1.41385
6.0083	-1.43335	-1.17928	-1.43228
6.04757	-1.45299	-1.07211	-1.45477
6.08684	-1.47262	-0.939896	-1.47119
6.12611	-1.49226	-0.784216	-1.49124
6.16538	-1.51189	-0.607928	-1.5184
6.20465	-1.53153	-0.415042	-1.51718
6.24392	-1.55116	-0.210519	-1.5294
6.28319	-1.5708	-1.31928e-15	-1.5791e-14
