5.92976	-1.39408	-1.6313	-1.41088
5.96903	-1.41372	-1.69224	-1.38221
6.0083	-1.43335	-1.70474	-1.46145
6.04757	-1.45299	-1.65532	-1.44978
6.08684	-1.47262	-1.53515	-1.43863
6.12611	-1.49226	-1.34139	-1.55529
6.16538	-1.51189	-1.07785	-1.45411
6.20465	-1.53153	-0.754935	-1.52155
6.24392	-1.55116	-0.388833	-1.7485
6.28319	-1.5708	-2.44921e-15	-2.66603e-14
